ml;pH;sec;°C
0.000;8.026;0.0;26.5
7.500;7.117;12.0;26.5
7.500;7.028;12.4;26.5
7.545;6.810;13.5;26.5
7.590;6.595;14.7;26.5
7.636;6.377;15.8;26.5
7.681;6.154;17.0;26.5
7.727;5.938;18.1;26.5
7.773;5.737;19.2;26.5
7.818;5.533;20.4;26.5
7.864;5.337;21.5;26.5
7.910;5.191;22.7;26.5
7.955;5.056;23.8;26.5
8.001;4.932;25.0;26.5
8.047;4.831;26.1;26.5
8.092;4.736;27.2;26.5
8.138;4.639;28.4;26.5
8.169;4.578;29.3;26.5
8.189;4.374;41.7;26.5
8.209;4.348;45.7;26.6
8.229;4.323;49.7;26.5
8.249;4.300;53.7;26.5
8.269;4.278;57.3;26.5
8.289;4.256;60.7;26.5
8.309;4.233;64.7;26.5
8.329;4.211;68.7;26.5
8.349;4.189;72.7;26.5
8.369;4.167;76.5;26.5
8.389;4.147;79.9;26.6
8.409;4.129;83.7;26.5
8.429;4.110;87.5;26.5
8.449;4.093;91.3;26.6
8.469;4.075;94.3;26.5
8.489;4.058;98.2;26.6
8.509;4.041;101.6;26.6
8.529;4.024;105.2;26.6
8.549;4.006;108.8;26.6
8.569;3.990;112.0;26.5
8.589;3.976;115.5;26.6
8.609;3.962;118.7;26.6
8.629;3.946;121.9;26.5
8.649;3.933;125.1;26.5
8.669;3.920;128.0;26.6
8.689;3.905;131.0;26.5
8.709;3.895;133.7;26.6
8.729;3.881;137.1;26.6
8.749;3.867;140.7;26.6
8.769;3.856;143.4;26.5
8.789;3.842;146.1;26.6
8.809;3.831;149.1;26.6
8.829;3.821;151.8;26.5
8.849;3.810;154.6;26.6
8.869;3.800;157.3;26.5
8.889;3.790;159.9;26.5
8.909;3.780;162.6;26.6
8.929;3.770;165.3;26.6
8.949;3.759;167.9;26.5
8.969;3.749;170.6;26.6
8.989;3.740;173.2;26.6
9.009;3.731;175.9;26.5
9.029;3.722;178.6;26.6
9.049;3.713;181.2;26.6
9.069;3.704;183.9;26.6
9.089;3.696;186.5;26.5
9.109;3.688;189.2;26.6
9.129;3.679;191.9;26.6
9.149;3.670;194.5;26.5
9.169;3.663;197.2;26.6
9.189;3.655;199.9;26.6
9.209;3.646;202.5;26.6
9.229;3.638;205.2;26.5
9.249;3.630;207.8;26.6
9.269;3.623;210.5;26.6
9.289;3.615;213.2;26.5
9.309;3.607;215.8;26.6
9.329;3.598;218.5;26.6
9.349;3.590;221.2;26.6
9.369;3.582;223.8;26.5
9.389;3.574;226.5;26.6
9.409;3.568;229.1;26.6
9.429;3.561;231.8;26.6
9.449;3.554;234.5;26.6
9.469;3.548;237.1;26.6
9.489;3.542;239.8;26.6
9.509;3.536;242.4;26.6
9.529;3.529;245.1;26.6
9.549;3.522;247.8;26.6
9.569;3.517;250.4;26.6
9.589;3.509;253.1;26.6
9.609;3.504;255.8;26.6
9.629;3.499;258.4;26.6
9.649;3.494;261.1;26.6
9.669;3.488;263.7;26.6
9.669;3.488;263.9;26.6
