ml;pH;sec;°C
0.000;8.011;0.0;25.7
7.500;4.975;12.0;25.7
7.500;5.021;12.4;25.7
7.543;5.163;13.5;25.7
7.589;5.187;14.7;25.7
7.635;5.175;15.8;25.7
7.680;5.137;17.0;25.7
7.726;5.081;18.1;25.7
7.771;5.006;19.3;25.7
7.817;4.976;20.4;25.7
7.863;4.903;21.5;25.7
7.908;4.850;22.7;25.7
7.954;4.823;23.8;25.7
8.000;4.776;25.0;25.7
8.045;4.728;26.1;25.7
8.091;4.672;27.3;25.7
8.137;4.623;28.4;25.7
8.182;4.596;29.5;25.7
8.191;4.571;29.9;25.7
8.211;4.523;35.4;25.7
8.231;4.500;38.3;25.7
8.251;4.476;41.1;25.7
8.271;4.454;44.2;25.7
8.291;4.429;46.8;25.7
8.311;4.401;51.2;25.7
8.331;4.380;54.1;25.7
8.351;4.356;56.9;25.7
8.371;4.332;59.8;25.7
8.391;4.311;62.6;25.7
8.411;4.286;65.5;25.7
8.431;4.264;68.1;25.7
8.451;4.242;70.8;25.7
8.471;4.223;73.6;25.7
8.491;4.202;76.3;25.8
8.511;4.180;79.0;25.7
8.531;4.159;81.6;25.7
8.551;4.139;84.3;25.7
8.571;4.119;87.1;25.7
8.591;4.098;90.2;25.7
8.611;4.081;92.8;25.8
8.631;4.065;95.5;25.7
8.651;4.048;98.2;25.7
8.671;4.031;100.8;25.7
8.691;4.016;103.5;25.8
8.711;4.000;106.2;25.8
8.731;3.984;108.8;25.7
8.751;3.967;111.5;25.7
8.771;3.952;114.1;25.7
8.791;3.938;116.8;25.8
8.811;3.924;119.5;25.7
8.831;3.912;122.1;25.7
8.851;3.899;124.8;25.8
8.871;3.887;127.4;25.8
8.891;3.875;130.1;25.8
8.911;3.863;132.8;25.7
8.931;3.851;135.4;25.7
8.951;3.839;138.1;25.8
8.971;3.827;140.8;25.7
8.991;3.815;143.4;25.7
9.011;3.804;146.1;25.7
9.031;3.795;148.7;25.8
9.051;3.785;151.4;25.7
9.071;3.775;154.1;25.7
9.091;3.765;156.7;25.7
9.111;3.756;159.4;25.8
9.131;3.746;162.0;25.8
9.151;3.736;164.7;25.8
9.171;3.726;167.4;25.7
9.191;3.717;170.0;25.7
9.211;3.709;172.7;25.8
9.231;3.701;175.4;25.8
9.251;3.692;178.0;25.8
9.271;3.684;180.7;25.7
9.291;3.676;183.3;25.8
9.311;3.668;186.0;25.8
9.331;3.660;188.7;25.8
9.351;3.652;191.3;25.7
9.371;3.644;194.0;25.7
9.391;3.637;196.6;25.8
9.411;3.629;199.3;25.8
9.431;3.622;202.0;25.7
9.451;3.615;204.6;25.7
9.471;3.608;207.3;25.8
9.491;3.602;210.0;25.8
9.511;3.595;212.6;25.7
9.531;3.588;215.3;25.7
9.551;3.581;217.9;25.8
9.571;3.575;220.6;25.8
9.591;3.568;223.3;25.7
9.611;3.562;225.9;25.7
9.631;3.556;228.6;25.8
9.651;3.550;231.3;25.8
9.671;3.544;233.9;25.7
9.691;3.538;236.6;25.8
9.711;3.533;239.2;25.8
9.731;3.526;241.9;25.8
9.751;3.520;244.6;25.7
9.771;3.515;247.2;25.8
9.791;3.510;249.9;25.8
9.811;3.504;252.5;25.7
9.831;3.498;255.2;25.8
9.851;3.493;257.9;25.8
9.871;3.488;260.5;25.7
9.871;3.489;260.7;25.7
