ml;pH;sec;°C
0.000;8.062;0.0;26.2
7.500;4.514;12.0;26.2
7.500;5.033;19.0;26.2
7.500;5.033;19.1;26.2
7.500;5.034;19.3;26.2
7.544;4.950;20.4;26.2
7.590;4.824;21.5;26.2
7.635;4.731;22.7;26.2
7.681;4.731;23.8;26.2
7.727;4.712;24.9;26.2
7.772;4.630;26.1;26.2
7.819;4.551;27.4;26.2
7.819;4.762;33.1;26.2
7.819;4.762;33.1;26.2
7.819;4.762;33.3;26.2
7.863;4.717;34.5;26.2
7.908;4.614;35.6;26.2
7.924;4.551;36.2;26.2
7.924;4.660;41.1;26.2
7.924;4.660;41.1;26.2
7.924;4.661;41.3;26.2
7.960;4.567;42.4;26.2
7.960;4.620;46.8;26.2
7.960;4.620;46.8;26.2
7.960;4.621;47.0;26.2
7.988;4.553;48.0;26.2
8.008;4.568;56.5;26.2
8.028;4.546;61.1;26.2
8.048;4.524;66.0;26.2
8.068;4.500;70.9;26.2
8.088;4.477;74.8;26.2
8.108;4.453;79.5;26.2
8.128;4.428;84.4;26.2
8.148;4.403;88.8;26.2
8.168;4.378;93.4;26.2
8.188;4.355;98.1;26.2
8.208;4.331;102.5;26.2
8.228;4.310;106.5;26.2
8.248;4.289;109.5;26.2
8.268;4.266;113.7;26.2
8.288;4.247;116.6;26.2
8.308;4.224;119.8;26.2
8.328;4.202;123.6;26.2
8.348;4.181;126.3;26.2
8.368;4.160;130.3;26.2
8.388;4.140;134.2;26.2
8.408;4.122;136.9;26.2
8.428;4.101;139.6;26.2
8.448;4.085;143.7;26.2
8.468;4.070;147.0;26.2
8.488;4.053;150.6;26.2
8.508;4.037;154.0;26.2
8.528;4.019;158.0;26.2
8.548;4.003;161.6;26.2
8.568;3.986;164.7;26.2
8.588;3.971;168.6;26.2
8.608;3.957;171.9;26.2
8.628;3.943;175.1;26.2
8.648;3.929;178.3;26.2
8.668;3.918;181.0;26.2
8.688;3.904;184.6;26.2
8.708;3.892;187.5;26.2
8.728;3.878;191.1;26.2
8.748;3.865;194.7;26.2
8.768;3.854;197.5;26.2
8.788;3.841;200.8;26.2
8.808;3.830;204.0;26.2
8.828;3.819;207.4;26.2
8.848;3.808;210.7;26.2
8.868;3.799;213.9;26.2
8.888;3.789;217.3;26.2
8.908;3.778;220.7;26.2
8.928;3.768;224.2;26.2
8.948;3.756;227.8;26.2
8.968;3.747;231.4;26.2
8.988;3.738;234.8;26.2
9.008;3.729;238.2;26.2
9.028;3.721;241.6;26.2
9.048;3.712;244.7;26.2
9.068;3.703;247.7;26.2
9.088;3.695;250.4;26.2
9.108;3.687;253.4;26.2
9.128;3.678;256.5;26.2
9.148;3.670;259.7;26.2
9.168;3.662;263.1;26.2
9.188;3.654;266.4;26.2
9.208;3.646;269.0;26.2
9.228;3.638;272.4;26.2
9.248;3.631;275.7;26.2
9.268;3.624;279.1;26.2
9.288;3.618;282.5;26.2
9.308;3.610;285.8;26.2
9.328;3.603;289.2;26.2
9.348;3.596;292.4;26.2
9.368;3.590;295.6;26.2
9.388;3.583;299.1;26.2
9.408;3.576;302.3;26.2
9.428;3.570;305.3;26.2
9.448;3.564;308.6;26.2
9.468;3.558;311.6;26.2
9.488;3.552;314.3;26.2
9.508;3.546;317.5;26.2
9.528;3.540;320.5;26.2
9.548;3.534;323.8;26.2
9.568;3.527;326.8;26.2
9.588;3.522;329.9;26.2
9.608;3.516;333.3;26.2
9.628;3.511;336.1;26.2
9.648;3.505;339.5;26.2
9.668;3.500;342.8;26.2
9.688;3.495;345.6;26.2
9.708;3.490;348.7;26.2
9.728;3.485;351.9;26.2
9.728;3.484;352.1;26.2
