ml;pH;sec;°C
0.000;8.000;0.0;25.8
7.500;5.052;12.0;25.8
7.500;5.051;12.4;25.8
7.544;5.109;13.5;25.8
7.589;5.075;14.7;25.8
7.635;5.069;15.8;25.8
7.680;5.029;17.0;25.8
7.726;4.962;18.1;25.8
7.772;4.920;19.2;25.8
7.817;4.855;20.4;25.8
7.863;4.816;21.5;25.8
7.909;4.757;22.7;25.8
7.954;4.719;23.8;25.8
8.000;4.670;25.0;25.8
8.046;4.612;26.1;25.8
8.062;4.567;26.7;25.8
8.082;4.570;32.6;25.7
8.102;4.536;35.2;25.7
8.122;4.513;40.0;25.7
8.142;4.492;42.6;25.8
8.162;4.464;47.2;25.7
8.182;4.438;49.9;25.7
8.202;4.416;52.5;25.7
8.222;4.395;55.2;25.8
8.242;4.372;59.6;25.7
8.262;4.353;62.2;25.8
8.282;4.329;64.9;25.8
8.302;4.313;67.7;25.7
8.322;4.283;70.4;25.8
8.342;4.266;73.1;25.8
8.362;4.240;75.7;25.7
8.382;4.221;78.4;25.7
8.402;4.199;81.0;25.7
8.422;4.178;85.0;25.7
8.442;4.160;87.7;25.7
8.462;4.142;90.4;25.8
8.482;4.127;93.0;25.8
8.502;4.109;95.7;25.7
8.522;4.089;98.3;25.7
8.542;4.072;101.0;25.7
8.562;4.055;103.7;25.8
8.582;4.039;106.3;25.8
8.602;4.021;109.0;25.7
8.622;4.006;111.7;25.7
8.642;3.991;115.1;25.7
8.662;3.976;117.7;25.8
8.682;3.965;120.4;25.8
8.702;3.950;123.6;25.8
8.722;3.937;126.3;25.8
8.742;3.923;129.3;25.8
8.762;3.909;132.0;25.7
8.782;3.895;134.7;25.7
8.802;3.883;137.3;25.8
8.822;3.872;140.0;25.8
8.842;3.860;142.6;25.8
8.862;3.849;145.3;25.8
8.882;3.839;148.0;25.7
8.902;3.828;150.6;25.7
8.922;3.815;153.3;25.8
8.942;3.805;155.9;25.8
8.962;3.793;158.6;25.8
8.982;3.782;161.3;25.7
9.002;3.771;163.9;25.7
9.022;3.762;166.6;25.7
9.042;3.751;169.3;25.8
9.062;3.742;171.9;25.8
9.082;3.732;174.6;25.8
9.102;3.723;177.2;25.7
9.122;3.714;179.9;25.8
9.142;3.704;182.6;25.8
9.162;3.696;185.2;25.8
9.182;3.686;188.3;25.7
9.202;3.678;190.9;25.7
9.222;3.670;193.6;25.8
9.242;3.662;196.3;25.8
9.262;3.653;198.9;25.7
9.282;3.647;201.6;25.7
9.302;3.639;204.2;25.8
9.322;3.631;206.9;25.8
9.342;3.624;209.6;25.7
9.362;3.616;212.2;25.7
9.382;3.608;214.9;25.8
9.402;3.601;217.6;25.8
9.422;3.594;220.2;25.8
9.442;3.588;222.9;25.7
9.462;3.579;225.5;25.7
9.482;3.575;228.2;25.7
9.502;3.569;230.9;25.8
9.522;3.563;233.5;25.8
9.542;3.556;236.2;25.7
9.562;3.549;238.9;25.7
9.582;3.543;241.5;25.8
9.602;3.537;244.2;25.8
9.622;3.531;246.8;25.8
9.642;3.526;249.5;25.7
9.662;3.520;252.2;25.7
9.682;3.515;254.8;25.7
9.702;3.510;257.5;25.8
9.722;3.505;260.1;25.8
9.742;3.498;262.8;25.7
9.762;3.492;265.5;25.7
9.782;3.487;268.1;25.7
9.782;3.487;268.3;25.7
