ml;pH;sec;°C
0.000;8.010;0.0;25.8
7.500;5.143;12.0;25.8
7.500;5.229;12.4;25.8
7.544;5.385;13.5;25.8
7.589;5.430;14.7;25.8
7.635;5.423;15.8;25.8
7.681;5.393;17.0;25.8
7.726;5.353;18.1;25.8
7.772;5.306;19.3;25.8
7.817;5.235;20.4;25.8
7.863;5.181;21.5;25.8
7.909;5.113;22.7;25.8
7.955;5.047;23.8;25.8
8.000;4.952;25.0;25.8
8.046;4.898;26.1;25.8
8.092;4.834;27.3;25.8
8.137;4.757;28.4;25.8
8.183;4.701;29.5;25.8
8.228;4.644;30.7;25.8
8.267;4.565;31.8;25.8
8.287;4.429;42.5;25.7
8.307;4.402;46.3;25.8
8.327;4.377;50.1;25.7
8.347;4.349;52.9;25.7
8.367;4.328;56.2;25.8
8.387;4.304;59.8;25.8
8.407;4.279;62.4;25.8
8.427;4.260;65.7;25.8
8.447;4.240;69.1;25.8
8.467;4.220;72.7;25.8
8.487;4.201;75.6;25.8
8.507;4.179;79.2;25.7
8.527;4.160;82.4;25.8
8.547;4.138;85.8;25.7
8.567;4.120;89.2;25.8
8.587;4.101;91.9;25.8
8.607;4.085;94.9;25.7
8.627;4.066;98.2;25.8
8.647;4.048;101.6;25.7
8.667;4.034;104.3;25.7
8.687;4.020;106.9;25.8
8.707;4.003;109.6;25.8
8.727;3.990;112.6;25.7
8.747;3.974;115.3;25.7
8.767;3.959;118.1;25.7
8.787;3.945;121.0;25.8
8.807;3.931;123.8;25.8
8.827;3.917;126.7;25.7
8.847;3.905;129.6;25.7
8.867;3.894;132.2;25.8
8.887;3.882;135.1;25.7
8.907;3.870;137.7;25.7
8.927;3.858;140.8;25.8
8.947;3.846;143.4;25.8
8.967;3.834;146.1;25.8
8.987;3.823;148.7;25.8
9.007;3.813;151.4;25.7
9.027;3.803;154.1;25.8
9.047;3.794;156.7;25.8
9.067;3.784;159.4;25.8
9.087;3.775;162.1;25.8
9.107;3.765;164.7;25.7
9.127;3.754;167.4;25.7
9.147;3.745;170.0;25.8
9.167;3.736;172.7;25.8
9.187;3.726;175.4;25.8
9.207;3.718;178.0;25.7
9.227;3.709;180.7;25.7
9.247;3.701;183.3;25.7
9.267;3.693;186.0;25.8
9.287;3.684;188.7;25.8
9.307;3.674;191.3;25.8
9.327;3.665;194.0;25.7
9.347;3.657;196.7;25.8
9.367;3.648;199.3;25.8
9.387;3.641;202.0;25.8
9.407;3.632;204.6;25.8
9.427;3.624;207.3;25.7
9.447;3.617;210.0;25.8
9.467;3.610;212.6;25.8
9.487;3.603;215.3;25.8
9.507;3.596;217.9;25.8
9.527;3.589;220.6;25.8
9.547;3.581;223.3;25.7
9.567;3.574;225.9;25.7
9.587;3.568;228.6;25.8
9.607;3.563;231.3;25.8
9.627;3.556;233.9;25.8
9.647;3.550;236.6;25.8
9.667;3.543;239.2;25.8
9.687;3.538;241.9;25.7
9.707;3.533;244.6;25.8
9.727;3.527;247.2;25.8
9.747;3.521;249.9;25.8
9.767;3.515;252.5;25.7
9.787;3.509;255.2;25.8
9.807;3.504;257.9;25.8
9.827;3.499;260.5;25.8
9.847;3.494;263.2;25.8
9.867;3.488;265.9;25.8
9.867;3.488;266.0;25.8
