ml;pH;sec;°C
0.000;8.071;0.0;25.9
7.500;5.137;12.0;25.9
7.500;5.121;12.4;25.9
7.541;5.139;13.5;25.9
7.587;5.088;14.7;25.9
7.633;5.056;15.8;25.9
7.678;5.001;17.0;25.9
7.724;4.928;18.1;25.9
7.770;4.857;19.3;25.9
7.815;4.786;20.4;25.9
7.861;4.755;21.5;25.9
7.907;4.690;22.7;25.9
7.952;4.619;23.8;25.9
7.976;4.581;24.6;25.9
7.976;4.634;28.4;26.0
7.976;4.634;28.4;26.0
7.976;4.634;28.6;26.0
8.018;4.591;29.7;26.0
8.026;4.561;30.1;26.0
8.046;4.550;36.4;26.0
8.066;4.528;40.7;26.0
8.086;4.505;43.4;26.0
8.106;4.478;46.1;26.0
8.126;4.456;48.7;26.0
8.146;4.430;51.4;26.0
8.166;4.408;54.0;26.0
8.186;4.382;56.7;26.0
8.206;4.363;60.9;26.0
8.226;4.341;64.5;26.0
8.246;4.317;67.2;26.0
8.266;4.298;70.8;26.0
8.286;4.277;74.4;26.0
8.306;4.253;77.0;26.0
8.326;4.232;79.7;26.0
8.346;4.210;83.7;26.0
8.366;4.188;86.4;26.0
8.386;4.167;89.0;26.0
8.406;4.146;91.7;26.0
8.426;4.130;94.3;26.0
8.446;4.111;97.0;26.0
8.466;4.094;99.7;26.0
8.486;4.078;102.3;26.0
8.506;4.058;105.0;26.0
8.526;4.043;107.7;26.0
8.546;4.026;110.3;26.0
8.566;4.010;113.7;26.0
8.586;3.994;116.4;26.0
8.606;3.979;119.1;26.0
8.626;3.964;121.7;26.0
8.646;3.951;124.8;26.0
8.666;3.937;127.4;26.0
8.686;3.925;130.7;26.0
8.706;3.911;133.3;26.0
8.726;3.899;136.5;26.0
8.746;3.884;139.2;26.0
8.766;3.872;141.9;26.0
8.786;3.860;144.5;26.0
8.806;3.846;147.2;26.0
8.826;3.836;149.9;26.0
8.846;3.825;153.1;26.0
8.866;3.815;155.7;26.0
8.886;3.805;159.0;26.0
8.906;3.794;161.6;26.0
8.926;3.784;164.3;26.0
8.946;3.773;167.0;26.0
8.966;3.764;170.0;26.0
8.986;3.753;172.7;26.0
9.006;3.744;175.7;26.0
9.026;3.735;178.4;26.0
9.046;3.726;181.0;26.0
9.066;3.717;183.7;26.0
9.086;3.709;186.5;26.0
9.106;3.700;189.2;26.0
9.126;3.692;192.4;26.0
9.146;3.683;195.3;26.0
9.166;3.675;197.9;26.0
9.186;3.666;200.6;26.0
9.206;3.659;203.8;26.0
9.226;3.651;206.7;26.0
9.246;3.643;209.4;26.0
9.266;3.637;212.0;26.0
9.286;3.629;214.7;26.0
9.306;3.622;217.3;26.0
9.326;3.615;220.0;26.0
9.346;3.607;222.7;26.0
9.366;3.601;225.3;26.0
9.386;3.594;228.4;26.0
9.406;3.587;231.4;26.0
9.426;3.580;234.1;26.0
9.446;3.574;236.7;26.0
9.466;3.569;239.4;26.0
9.486;3.562;242.4;26.0
9.506;3.556;245.1;26.0
9.526;3.550;248.1;26.0
9.546;3.544;250.8;26.0
9.566;3.538;253.5;26.0
9.586;3.531;256.1;26.0
9.606;3.525;258.8;26.0
9.626;3.519;261.4;26.0
9.646;3.514;264.1;26.0
9.666;3.510;266.8;26.0
9.686;3.504;269.4;26.0
9.706;3.499;272.1;26.0
9.726;3.493;274.8;26.0
9.746;3.488;277.4;26.0
9.746;3.488;277.6;26.0
