ml;pH;sec;°C
0.000;8.078;0.0;26.3
7.500;5.131;12.0;26.3
7.500;5.163;12.4;26.3
7.545;5.181;13.5;26.3
7.590;5.101;14.7;26.3
7.636;5.022;15.8;26.3
7.682;4.942;17.0;26.3
7.727;4.936;18.1;26.3
7.773;4.888;19.2;26.3
7.819;4.779;20.4;26.3
7.864;4.749;21.5;26.3
7.910;4.724;22.7;26.3
7.956;4.634;23.8;26.3
7.987;4.578;24.8;26.3
7.987;4.677;29.9;26.1
7.987;4.677;29.9;26.1
7.987;4.678;30.1;26.1
8.030;4.618;31.2;26.1
8.053;4.578;32.0;26.1
8.053;4.604;35.8;26.1
8.053;4.604;35.8;26.1
8.053;4.604;36.0;26.1
8.084;4.566;36.9;26.1
8.104;4.545;45.5;26.2
8.124;4.520;48.2;26.1
8.144;4.499;53.3;26.1
8.164;4.472;55.9;26.2
8.184;4.450;60.9;26.1
8.204;4.428;65.5;26.2
8.224;4.405;69.3;26.2
8.244;4.383;74.2;26.2
8.264;4.362;78.8;26.2
8.284;4.338;81.4;26.1
8.304;4.320;85.2;26.2
8.324;4.296;87.9;26.1
8.344;4.274;91.7;26.1
8.364;4.251;95.1;26.2
8.384;4.223;97.8;26.2
8.404;4.205;100.4;26.1
8.424;4.190;104.2;26.2
8.444;4.169;107.7;26.2
8.464;4.151;111.3;26.2
8.484;4.130;113.9;26.1
8.504;4.109;116.6;26.1
8.524;4.093;120.0;26.2
8.544;4.073;123.4;26.1
8.564;4.053;127.2;26.1
8.584;4.036;130.7;26.2
8.604;4.020;134.1;26.1
8.624;4.002;136.7;26.1
8.644;3.988;140.0;26.2
8.664;3.973;143.8;26.1
8.684;3.959;146.8;26.1
8.704;3.945;150.1;26.1
8.724;3.929;152.7;26.1
8.744;3.918;155.4;26.2
8.764;3.903;159.2;26.2
8.784;3.890;162.2;26.1
8.804;3.878;166.0;26.2
8.824;3.866;169.1;26.1
8.844;3.852;172.5;26.2
8.864;3.843;175.3;26.1
8.884;3.832;178.6;26.1
8.904;3.821;182.0;26.1
8.924;3.809;184.7;26.2
8.944;3.799;187.3;26.1
8.964;3.787;190.7;26.2
8.984;3.778;193.4;26.2
9.004;3.767;196.6;26.2
9.024;3.757;199.3;26.2
9.044;3.748;202.0;26.1
9.064;3.738;204.6;26.1
9.084;3.731;207.7;26.2
9.104;3.720;210.3;26.1
9.124;3.713;213.4;26.1
9.144;3.704;216.4;26.2
9.164;3.695;219.3;26.2
9.184;3.686;222.7;26.2
9.204;3.677;226.5;26.1
9.224;3.671;229.5;26.2
9.244;3.661;232.4;26.2
9.264;3.656;235.0;26.2
9.284;3.648;238.3;26.1
9.304;3.641;241.3;26.2
9.324;3.633;244.3;26.2
9.344;3.625;247.0;26.1
9.364;3.618;250.1;26.2
9.384;3.611;252.7;26.2
9.404;3.604;255.6;26.1
9.424;3.597;258.6;26.2
9.444;3.591;261.3;26.2
9.464;3.584;264.3;26.1
9.484;3.577;267.0;26.1
9.504;3.571;269.6;26.2
9.524;3.565;272.7;26.2
9.544;3.559;275.7;26.2
9.564;3.552;278.4;26.1
9.584;3.545;281.2;26.1
9.604;3.540;283.9;26.1
9.624;3.534;286.6;26.2
9.644;3.528;289.8;26.1
9.664;3.523;292.4;26.2
9.684;3.518;295.5;26.2
9.704;3.512;298.3;26.2
9.724;3.506;301.2;26.2
9.744;3.501;304.4;26.2
9.764;3.495;307.1;26.2
9.784;3.490;309.7;26.1
9.784;3.491;309.9;26.1
9.804;3.485;312.6;26.2
9.804;3.485;312.8;26.2
