ml;pH;sec;°C
0.000;8.074;0.0;26.0
7.500;5.428;12.0;26.0
7.500;5.423;12.4;26.0
7.542;5.441;13.5;26.0
7.587;5.391;14.7;26.0
7.633;5.311;15.8;26.0
7.679;5.233;17.0;26.0
7.724;5.158;18.1;26.0
7.770;5.074;19.3;26.0
7.815;5.002;20.4;26.0
7.861;4.940;21.5;26.0
7.907;4.872;22.7;26.0
7.952;4.795;23.8;26.0
7.998;4.726;25.0;26.0
8.044;4.680;26.1;26.0
8.089;4.624;27.2;26.0
8.121;4.572;28.2;26.0
8.141;4.509;33.0;26.0
8.161;4.480;35.6;26.0
8.181;4.453;38.5;26.0
8.201;4.428;41.3;26.0
8.221;4.404;44.0;26.0
8.241;4.382;46.8;26.0
8.261;4.360;49.5;26.0
8.281;4.337;52.3;26.0
8.301;4.316;55.0;26.0
8.321;4.293;57.7;26.0
8.341;4.270;60.3;26.0
8.361;4.248;63.0;26.0
8.381;4.225;65.7;26.0
8.401;4.204;68.3;26.1
8.421;4.185;71.0;26.0
8.441;4.165;73.6;26.0
8.461;4.147;76.3;26.1
8.481;4.129;79.0;26.1
8.501;4.109;81.6;26.0
8.521;4.091;84.3;26.0
8.541;4.074;86.9;26.1
8.561;4.057;89.6;26.0
8.581;4.040;92.3;26.0
8.601;4.022;94.9;26.1
8.621;4.009;97.6;26.1
8.641;3.993;100.3;26.0
8.661;3.978;102.9;26.0
8.681;3.965;105.6;26.0
8.701;3.951;108.2;26.0
8.721;3.937;110.9;26.0
8.741;3.924;113.6;26.1
8.761;3.910;116.2;26.0
8.781;3.897;118.9;26.0
8.801;3.884;121.5;26.0
8.821;3.872;124.2;26.1
8.841;3.862;126.9;26.0
8.861;3.850;129.5;26.0
8.881;3.839;132.2;26.0
8.901;3.830;134.9;26.1
8.921;3.817;137.5;26.0
8.941;3.806;140.2;26.0
8.961;3.795;142.8;26.1
8.981;3.785;145.5;26.1
9.001;3.774;148.2;26.0
9.021;3.763;150.8;26.0
9.041;3.754;153.5;26.1
9.061;3.745;156.1;26.1
9.081;3.734;158.8;26.0
9.101;3.725;161.5;26.0
9.121;3.715;164.1;26.1
9.141;3.706;166.8;26.0
9.161;3.696;169.5;26.0
9.181;3.688;172.1;26.1
9.201;3.679;174.8;26.1
9.221;3.671;177.4;26.0
9.241;3.662;180.1;26.0
9.261;3.654;182.8;26.0
9.281;3.647;185.4;26.1
9.301;3.640;188.1;26.1
9.321;3.632;190.7;26.0
9.341;3.624;193.4;26.0
9.361;3.617;196.1;26.1
9.381;3.609;198.7;26.1
9.401;3.601;201.4;26.0
9.421;3.595;204.1;26.0
9.441;3.588;206.7;26.0
9.461;3.582;209.4;26.1
9.481;3.575;212.0;26.0
9.501;3.569;214.7;26.0
9.521;3.563;217.4;26.0
9.541;3.556;220.0;26.1
9.561;3.550;222.7;26.0
9.581;3.543;225.3;26.0
9.601;3.537;228.0;26.0
9.621;3.532;230.7;26.0
9.641;3.526;233.3;26.0
9.661;3.520;236.0;26.0
9.681;3.516;238.7;26.1
9.701;3.510;241.3;26.0
9.721;3.504;244.0;26.0
9.741;3.498;246.6;26.0
9.761;3.493;249.3;26.1
9.781;3.488;252.0;26.0
9.781;3.487;252.2;26.0
