ml;pH;sec;°C
0.000;7.977;0.0;25.6
7.500;4.844;12.0;25.6
7.500;4.855;12.4;25.6
7.545;4.920;13.5;25.6
7.591;4.903;14.7;25.6
7.636;4.844;15.8;25.6
7.682;4.770;17.0;25.6
7.727;4.706;18.1;25.6
7.773;4.643;19.2;25.6
7.805;4.568;20.2;25.6
7.825;4.545;26.1;25.7
7.845;4.522;28.9;25.7
7.865;4.493;31.8;25.7
7.885;4.468;34.7;25.8
7.905;4.447;37.3;25.8
7.925;4.421;40.2;25.8
7.945;4.396;43.0;25.7
7.965;4.369;45.7;25.8
7.985;4.344;48.3;25.8
8.005;4.326;51.0;25.7
8.025;4.305;53.7;25.8
8.045;4.281;56.3;25.8
8.065;4.262;59.0;25.8
8.085;4.242;61.8;25.8
8.105;4.220;64.5;25.8
8.125;4.198;67.2;25.8
8.145;4.177;69.8;25.8
8.165;4.159;72.5;25.8
8.185;4.138;75.3;25.8
8.205;4.121;78.0;25.8
8.225;4.104;80.7;25.8
8.245;4.086;83.3;25.8
8.265;4.068;86.0;25.8
8.285;4.055;88.6;25.8
8.305;4.038;91.3;25.8
8.325;4.021;94.0;25.8
8.345;4.004;96.6;25.8
8.365;3.985;99.3;25.8
8.385;3.969;102.0;25.8
8.405;3.954;104.6;25.8
8.425;3.940;107.3;25.8
8.445;3.928;109.9;25.8
8.465;3.914;112.6;25.8
8.485;3.900;115.3;25.8
8.505;3.887;117.9;25.8
8.525;3.875;120.6;25.8
8.545;3.861;123.2;25.9
8.565;3.849;125.9;25.8
8.585;3.838;128.6;25.8
8.605;3.824;131.2;25.9
8.625;3.815;133.9;25.8
8.645;3.805;136.6;25.8
8.665;3.795;139.2;25.8
8.685;3.785;141.9;25.9
8.705;3.775;144.5;25.8
8.725;3.764;147.2;25.9
8.745;3.755;149.9;25.9
8.765;3.744;152.5;25.8
8.785;3.735;155.2;25.8
8.805;3.726;157.9;25.9
8.825;3.717;160.5;25.9
8.845;3.708;163.2;25.8
8.865;3.700;165.8;25.8
8.885;3.692;168.5;25.9
8.905;3.684;171.2;25.9
8.925;3.677;173.8;25.8
8.945;3.668;176.5;25.8
8.965;3.660;179.2;25.9
8.985;3.652;181.8;25.9
9.005;3.644;184.5;25.8
9.025;3.637;187.1;25.9
9.045;3.630;189.8;25.9
9.065;3.623;192.5;25.9
9.085;3.615;195.1;25.8
9.105;3.609;197.8;25.8
9.125;3.602;200.4;25.9
9.145;3.595;203.1;25.9
9.165;3.588;205.8;25.9
9.185;3.581;208.4;25.8
9.205;3.575;211.1;25.9
9.225;3.569;213.8;25.9
9.245;3.562;216.4;25.9
9.265;3.556;219.1;25.9
9.285;3.551;221.7;25.9
9.305;3.545;224.4;25.9
9.325;3.540;227.1;25.9
9.345;3.533;229.7;25.9
9.365;3.527;232.4;25.9
9.385;3.521;235.0;25.9
9.405;3.516;237.7;25.9
9.425;3.510;240.4;25.9
9.445;3.505;243.0;25.9
9.465;3.499;245.7;25.9
9.485;3.495;248.4;25.9
9.505;3.489;251.0;25.9
9.505;3.489;251.2;25.9
