ml;pH;sec;°C
0.000;8.039;0.0;26.7
7.500;5.148;12.0;26.7
7.500;5.136;12.4;26.7
7.544;5.153;13.5;26.7
7.589;5.089;14.7;26.7
7.635;5.006;15.8;26.7
7.681;4.892;17.0;26.7
7.726;4.817;18.1;26.7
7.772;4.736;19.2;26.7
7.818;4.646;20.4;26.7
7.857;4.561;21.5;26.7
7.877;4.453;30.7;26.6
7.897;4.424;33.5;26.6
7.917;4.394;36.4;26.6
7.937;4.370;39.0;26.6
7.957;4.348;41.9;26.7
7.977;4.322;44.7;26.6
7.997;4.294;47.4;26.7
8.017;4.271;50.1;26.6
8.037;4.252;52.7;26.6
8.057;4.233;55.4;26.7
8.077;4.214;58.2;26.7
8.097;4.190;60.9;26.7
8.117;4.171;63.5;26.6
8.137;4.149;66.2;26.6
8.157;4.131;68.9;26.7
8.177;4.113;71.5;26.6
8.197;4.094;74.2;26.6
8.217;4.078;76.9;26.7
8.237;4.061;79.5;26.6
8.257;4.045;82.2;26.6
8.277;4.030;84.8;26.6
8.297;4.015;87.5;26.7
8.317;3.999;90.2;26.6
8.337;3.983;92.8;26.6
8.357;3.967;95.5;26.6
8.377;3.954;98.2;26.7
8.397;3.939;100.8;26.6
8.417;3.928;103.5;26.6
8.437;3.915;106.1;26.6
8.457;3.903;108.8;26.7
8.477;3.891;111.5;26.6
8.497;3.879;114.1;26.6
8.517;3.867;116.8;26.6
8.537;3.855;119.4;26.6
8.557;3.844;122.1;26.6
8.577;3.832;124.8;26.6
8.597;3.821;127.4;26.6
8.617;3.811;130.1;26.6
8.637;3.801;132.8;26.6
8.657;3.791;135.4;26.6
8.677;3.782;138.1;26.6
8.697;3.772;140.7;26.6
8.717;3.762;143.4;26.6
8.737;3.751;146.1;26.6
8.757;3.742;148.7;26.6
8.777;3.732;151.4;26.6
8.797;3.720;154.0;26.6
8.817;3.712;156.7;26.6
8.837;3.704;159.4;26.6
8.857;3.695;162.0;26.6
8.877;3.687;164.7;26.6
8.897;3.678;167.4;26.6
8.917;3.670;170.0;26.6
8.937;3.662;172.7;26.6
8.957;3.653;175.3;26.6
8.977;3.645;178.0;26.6
8.997;3.637;180.7;26.6
9.017;3.630;183.3;26.6
9.037;3.623;186.0;26.6
9.057;3.615;188.7;26.6
9.077;3.609;191.3;26.6
9.097;3.602;194.0;26.6
9.117;3.596;196.6;26.6
9.137;3.588;199.3;26.6
9.157;3.581;202.0;26.6
9.177;3.575;204.6;26.6
9.197;3.568;207.3;26.6
9.217;3.563;209.9;26.6
9.237;3.557;212.6;26.6
9.257;3.551;215.3;26.6
9.277;3.545;217.9;26.6
9.297;3.539;220.6;26.6
9.317;3.533;223.3;26.6
9.337;3.528;225.9;26.6
9.357;3.522;228.6;26.6
9.377;3.515;231.2;26.6
9.397;3.511;233.9;26.6
9.417;3.505;236.6;26.6
9.437;3.500;239.2;26.6
9.457;3.495;241.9;26.6
9.477;3.490;244.5;26.6
9.497;3.485;247.2;26.6
9.497;3.485;247.4;26.6
