ml;pH;sec;°C
0.000;8.033;0.0;26.4
7.500;5.607;12.0;26.4
7.500;5.543;12.4;26.4
7.544;5.403;13.5;26.4
7.589;5.297;14.7;26.4
7.635;5.172;15.8;26.4
7.681;5.067;17.0;26.4
7.726;4.971;18.1;26.4
7.772;4.851;19.2;26.4
7.817;4.719;20.4;26.4
7.863;4.647;21.5;26.4
7.902;4.571;22.7;26.4
7.922;4.392;33.7;26.5
7.942;4.362;36.7;26.5
7.962;4.336;39.4;26.5
7.982;4.309;42.1;26.5
8.002;4.286;45.3;26.5
8.022;4.263;48.3;26.5
8.042;4.242;51.2;26.5
8.062;4.221;54.0;26.5
8.082;4.200;56.7;26.5
8.102;4.180;59.4;26.5
8.122;4.161;62.2;26.5
8.142;4.139;64.9;26.5
8.162;4.120;67.7;26.5
8.182;4.101;70.4;26.5
8.202;4.084;73.4;26.5
8.222;4.066;76.3;26.5
8.242;4.050;79.1;26.5
8.262;4.035;82.2;26.5
8.282;4.019;84.8;26.5
8.302;4.003;87.7;26.5
8.322;3.988;90.3;26.5
8.342;3.970;93.0;26.5
8.362;3.957;95.7;26.5
8.382;3.943;98.3;26.5
8.402;3.929;101.0;26.5
8.422;3.917;103.7;26.5
8.442;3.903;106.3;26.5
8.462;3.891;109.0;26.5
8.482;3.880;111.6;26.5
8.502;3.869;114.3;26.6
8.522;3.855;117.0;26.5
8.542;3.843;119.6;26.5
8.562;3.831;122.3;26.5
8.582;3.820;124.9;26.5
8.602;3.810;127.6;26.5
8.622;3.798;130.3;26.5
8.642;3.789;132.9;26.5
8.662;3.780;135.6;26.5
8.682;3.770;138.3;26.5
8.702;3.760;140.9;26.5
8.722;3.751;143.6;26.5
8.742;3.741;146.2;26.5
8.762;3.731;148.9;26.5
8.782;3.723;151.6;26.6
8.802;3.714;154.2;26.5
8.822;3.704;156.9;26.5
8.842;3.697;159.5;26.5
8.862;3.689;162.2;26.5
8.882;3.681;164.9;26.5
8.902;3.673;167.5;26.5
8.922;3.666;170.2;26.5
8.942;3.657;172.9;26.5
8.962;3.649;175.5;26.5
8.982;3.641;178.2;26.5
9.002;3.634;180.8;26.5
9.022;3.627;183.5;26.5
9.042;3.620;186.2;26.5
9.062;3.613;188.8;26.5
9.082;3.607;191.5;26.5
9.102;3.600;194.2;26.5
9.122;3.593;196.8;26.5
9.142;3.586;199.5;26.5
9.162;3.580;202.1;26.5
9.182;3.573;204.8;26.5
9.202;3.567;207.5;26.5
9.222;3.561;210.1;26.5
9.242;3.555;212.8;26.5
9.262;3.549;215.5;26.5
9.282;3.544;218.1;26.5
9.302;3.538;220.8;26.5
9.322;3.532;223.4;26.5
9.342;3.526;226.1;26.5
9.362;3.520;228.8;26.5
9.382;3.514;231.4;26.5
9.402;3.509;234.1;26.5
9.422;3.504;236.7;26.5
9.442;3.498;239.4;26.5
9.462;3.493;242.1;26.5
9.482;3.489;244.7;26.6
9.482;3.488;244.9;26.6
