ml;pH;sec;°C
0.000;8.042;0.0;26.7
7.500;4.016;12.0;26.7
7.500;4.847;21.0;26.7
7.500;4.847;21.0;26.7
7.500;4.848;21.1;26.7
7.544;4.813;22.3;26.7
7.590;4.754;23.4;26.7
7.635;4.704;24.6;26.7
7.681;4.624;25.7;26.7
7.727;4.594;26.8;26.7
7.735;4.584;27.2;26.7
7.735;4.617;31.2;26.7
7.735;4.617;31.2;26.7
7.735;4.617;31.4;26.7
7.778;4.565;32.7;26.7
7.798;4.543;39.4;26.7
7.818;4.517;43.0;26.7
7.838;4.500;45.7;26.7
7.858;4.471;48.3;26.7
7.878;4.455;51.0;26.6
7.898;4.418;53.7;26.6
7.918;4.401;56.3;26.7
7.938;4.383;59.0;26.7
7.958;4.362;61.6;26.7
7.978;4.336;64.3;26.7
7.998;4.310;68.1;26.6
8.018;4.284;70.8;26.7
8.038;4.266;73.4;26.7
8.058;4.249;76.1;26.7
8.078;4.226;80.3;26.6
8.098;4.206;84.3;26.7
8.118;4.185;88.1;26.7
8.138;4.160;90.7;26.7
8.158;4.148;93.4;26.7
8.178;4.122;96.0;26.7
8.198;4.106;98.7;26.6
8.218;4.088;101.4;26.7
8.238;4.070;104.0;26.7
8.258;4.054;106.7;26.7
8.278;4.037;110.5;26.7
8.298;4.021;113.7;26.7
8.318;4.003;116.4;26.7
8.338;3.987;119.1;26.7
8.358;3.969;121.7;26.7
8.378;3.954;124.4;26.7
8.398;3.939;127.0;26.7
8.418;3.925;129.7;26.6
8.438;3.913;132.4;26.7
8.458;3.900;135.6;26.6
8.478;3.890;138.3;26.7
8.498;3.877;140.9;26.7
8.518;3.866;143.6;26.6
8.538;3.850;146.2;26.7
8.558;3.840;148.9;26.7
8.578;3.829;151.6;26.6
8.598;3.818;154.2;26.6
8.618;3.807;157.5;26.6
8.638;3.795;160.1;26.6
8.658;3.787;162.8;26.7
8.678;3.778;165.4;26.7
8.698;3.768;168.1;26.6
8.718;3.757;170.8;26.6
8.738;3.749;173.4;26.7
8.758;3.738;176.1;26.7
8.778;3.730;178.7;26.7
8.798;3.720;181.4;26.6
8.818;3.711;184.1;26.6
8.838;3.704;186.7;26.7
8.858;3.697;189.4;26.7
8.878;3.688;192.1;26.6
8.898;3.680;194.7;26.6
8.918;3.673;197.4;26.7
8.938;3.664;200.0;26.6
8.958;3.656;202.7;26.6
8.978;3.648;205.4;26.7
8.998;3.641;208.0;26.7
9.018;3.633;211.6;26.7
9.038;3.627;214.3;26.7
9.058;3.618;217.0;26.6
9.078;3.612;219.6;26.6
9.098;3.606;222.3;26.7
9.118;3.599;225.0;26.6
9.138;3.592;227.6;26.6
9.158;3.585;230.3;26.6
9.178;3.580;232.9;26.6
9.198;3.573;235.6;26.7
9.218;3.566;238.3;26.6
9.238;3.560;240.9;26.6
9.258;3.553;243.6;26.6
9.278;3.549;246.3;26.7
9.298;3.543;248.9;26.6
9.318;3.536;251.6;26.6
9.338;3.531;254.2;26.6
9.358;3.524;256.9;26.6
9.378;3.519;259.6;26.6
9.398;3.514;262.2;26.6
9.418;3.508;264.9;26.6
9.438;3.504;267.5;26.6
9.458;3.499;270.2;26.6
9.478;3.493;272.9;26.6
9.498;3.488;275.5;26.6
9.498;3.488;275.7;26.6
