ml;pH;sec;°C
0.000;8.050;0.0;26.7
7.500;4.720;12.0;26.7
7.500;4.810;12.4;26.7
7.544;4.939;13.5;26.7
7.589;4.948;14.7;26.7
7.635;4.895;15.8;26.7
7.681;4.843;17.0;26.7
7.726;4.769;18.1;26.7
7.772;4.712;19.2;26.7
7.818;4.634;20.4;26.7
7.857;4.583;21.5;26.7
7.877;4.492;30.1;26.6
7.897;4.467;32.7;26.7
7.917;4.439;35.6;26.7
7.937;4.410;38.3;26.6
7.957;4.386;40.9;26.6
7.977;4.363;43.6;26.7
7.997;4.330;46.3;26.6
8.017;4.310;48.9;26.6
8.037;4.290;51.6;26.6
8.057;4.267;54.2;26.6
8.077;4.249;56.9;26.6
8.097;4.230;59.6;26.7
8.117;4.207;62.2;26.6
8.137;4.187;64.9;26.6
8.157;4.167;67.5;26.7
8.177;4.146;70.2;26.6
8.197;4.126;72.9;26.6
8.217;4.110;75.5;26.7
8.237;4.093;78.2;26.7
8.257;4.075;80.9;26.6
8.277;4.056;83.5;26.6
8.297;4.035;86.2;26.7
8.317;4.021;88.8;26.6
8.337;4.004;91.5;26.6
8.357;3.989;94.2;26.7
8.377;3.972;97.4;26.6
8.397;3.958;100.1;26.7
8.417;3.944;102.7;26.6
8.437;3.929;105.4;26.6
8.457;3.916;108.0;26.7
8.477;3.904;110.7;26.6
8.497;3.891;113.4;26.6
8.517;3.878;116.0;26.6
8.537;3.866;118.7;26.6
8.557;3.851;121.3;26.6
8.577;3.841;124.0;26.7
8.597;3.830;126.7;26.6
8.617;3.817;129.3;26.6
8.637;3.809;132.0;26.7
8.657;3.798;134.7;26.6
8.677;3.788;137.3;26.6
8.697;3.778;140.0;26.7
8.717;3.768;142.6;26.6
8.737;3.758;145.3;26.6
8.757;3.748;148.0;26.6
8.777;3.740;150.6;26.7
8.797;3.729;153.3;26.6
8.817;3.721;156.0;26.6
8.837;3.712;158.6;26.7
8.857;3.704;161.3;26.7
8.877;3.697;163.9;26.6
8.897;3.688;166.6;26.6
8.917;3.680;169.3;26.7
8.937;3.672;171.9;26.6
8.957;3.663;174.6;26.6
8.977;3.656;177.3;26.7
8.997;3.647;179.9;26.6
9.017;3.640;182.6;26.6
9.037;3.634;185.2;26.7
9.057;3.627;187.9;26.7
9.077;3.620;190.6;26.6
9.097;3.613;193.8;26.7
9.117;3.606;196.5;26.6
9.137;3.599;199.1;26.6
9.157;3.592;201.8;26.7
9.177;3.585;204.4;26.6
9.197;3.578;207.1;26.6
9.217;3.573;209.8;26.6
9.237;3.566;212.4;26.6
9.257;3.561;215.1;26.6
9.277;3.555;217.7;26.6
9.297;3.549;220.4;26.7
9.317;3.543;223.1;26.6
9.337;3.537;225.7;26.6
9.357;3.530;228.4;26.6
9.377;3.525;231.1;26.7
9.397;3.519;233.7;26.6
9.417;3.513;236.4;26.6
9.437;3.509;239.0;26.7
9.457;3.503;241.7;26.6
9.477;3.499;244.4;26.6
9.497;3.494;247.0;26.7
9.517;3.488;249.7;26.6
9.517;3.488;249.9;26.6
