ml;pH;sec;°C
0.000;8.022;0.0;26.5
7.500;5.171;12.0;26.5
7.500;5.179;12.4;26.5
7.543;5.258;13.5;26.5
7.589;5.224;14.7;26.5
7.634;5.149;15.8;26.5
7.680;5.054;17.0;26.5
7.726;4.940;18.1;26.5
7.771;4.851;19.3;26.5
7.817;4.729;20.4;26.5
7.862;4.659;21.5;26.5
7.894;4.555;22.5;26.5
7.914;4.426;33.3;26.6
7.934;4.401;36.5;26.5
7.954;4.366;39.4;26.5
7.974;4.339;42.1;26.5
7.994;4.322;44.9;26.5
8.014;4.296;47.6;26.6
8.034;4.274;50.2;26.6
8.054;4.252;52.9;26.5
8.074;4.229;55.6;26.5
8.094;4.213;58.2;26.6
8.114;4.192;60.9;26.6
8.134;4.171;63.5;26.5
8.154;4.154;66.2;26.6
8.174;4.131;68.9;26.6
8.194;4.115;71.5;26.5
8.214;4.097;74.2;26.5
8.234;4.080;76.9;26.6
8.254;4.063;79.5;26.6
8.274;4.047;82.2;26.5
8.294;4.032;84.8;26.6
8.314;4.014;87.5;26.6
8.334;3.996;90.2;26.5
8.354;3.980;92.8;26.5
8.374;3.969;95.5;26.6
8.394;3.954;98.2;26.6
8.414;3.939;100.8;26.6
8.434;3.928;103.5;26.6
8.454;3.915;106.1;26.6
8.474;3.903;108.8;26.5
8.494;3.892;111.5;26.6
8.514;3.878;114.1;26.6
8.534;3.865;116.8;26.5
8.554;3.854;119.5;26.6
8.574;3.844;122.1;26.6
8.594;3.831;124.8;26.6
8.614;3.820;127.4;26.5
8.634;3.809;130.1;26.6
8.654;3.800;133.7;26.6
8.674;3.790;136.4;26.6
8.694;3.782;139.0;26.6
8.714;3.772;141.7;26.5
8.734;3.761;144.4;26.6
8.754;3.753;147.0;26.6
8.774;3.742;149.7;26.5
8.794;3.733;152.3;26.5
8.814;3.726;155.0;26.6
8.834;3.718;157.7;26.6
8.854;3.708;160.3;26.6
8.874;3.701;163.0;26.6
8.894;3.693;165.7;26.6
8.914;3.684;168.3;26.5
8.934;3.676;171.0;26.6
8.954;3.669;173.6;26.6
8.974;3.661;176.9;26.6
8.994;3.654;179.5;26.6
9.014;3.646;182.2;26.5
9.034;3.639;185.6;26.6
9.054;3.632;188.3;26.6
9.074;3.625;190.9;26.6
9.094;3.618;193.6;26.6
9.114;3.612;196.3;26.6
9.134;3.605;198.9;26.6
9.154;3.598;201.6;26.6
9.174;3.591;204.8;26.6
9.194;3.586;208.0;26.6
9.214;3.579;210.7;26.5
9.234;3.573;213.4;26.6
9.254;3.568;216.0;26.6
9.274;3.562;218.7;26.6
9.294;3.555;221.3;26.6
9.314;3.551;224.0;26.6
9.334;3.544;226.7;26.6
9.354;3.537;229.3;26.5
9.374;3.532;232.0;26.6
9.394;3.527;234.7;26.6
9.414;3.521;237.3;26.6
9.434;3.515;240.0;26.6
9.454;3.511;242.6;26.6
9.474;3.506;245.3;26.6
9.494;3.500;248.0;26.5
9.514;3.495;250.6;26.6
9.534;3.491;253.3;26.6
9.554;3.485;255.9;26.6
9.554;3.485;256.1;26.6
