ml;pH;sec;°C
0.000;8.086;0.0;27.0
7.500;4.541;12.0;27.0
7.500;5.008;17.3;26.9
7.500;5.008;17.3;26.9
7.500;5.007;17.5;26.9
7.543;4.931;18.7;26.9
7.589;4.799;19.8;26.9
7.634;4.736;21.0;26.9
7.680;4.690;22.1;26.9
7.726;4.659;23.2;26.9
7.765;4.567;24.4;26.9
7.765;4.679;29.1;26.9
7.765;4.679;29.1;26.9
7.765;4.680;29.3;26.9
7.809;4.595;30.5;26.9
7.817;4.556;30.8;26.9
7.817;4.618;34.8;26.9
7.817;4.618;34.8;26.9
7.817;4.618;35.0;26.9
7.851;4.550;36.2;26.9
7.871;4.560;44.0;26.9
7.891;4.538;47.8;26.9
7.911;4.514;52.3;26.9
7.931;4.490;56.5;26.9
7.951;4.466;61.1;27.0
7.971;4.442;65.6;26.9
7.991;4.420;69.2;26.9
8.011;4.396;73.2;26.9
8.031;4.373;76.8;26.9
8.051;4.351;80.6;26.9
8.071;4.331;84.1;26.9
8.091;4.307;88.2;26.9
8.111;4.283;91.7;26.9
8.131;4.259;95.7;26.9
8.151;4.235;99.6;26.9
8.171;4.212;103.4;26.9
8.191;4.191;107.4;26.9
8.211;4.173;110.5;26.9
8.231;4.153;113.5;26.9
8.251;4.135;116.6;26.9
8.271;4.115;120.2;26.9
8.291;4.098;123.6;26.9
8.311;4.080;127.0;26.9
8.331;4.061;130.4;26.9
8.351;4.045;133.5;26.9
8.371;4.028;136.7;26.9
8.391;4.011;139.4;26.9
8.411;3.996;142.8;26.9
8.431;3.982;146.2;26.9
8.451;3.968;149.5;26.9
8.471;3.954;152.5;26.9
8.491;3.940;155.5;26.9
8.511;3.928;158.2;26.9
8.531;3.913;161.4;26.9
8.551;3.900;164.1;26.9
8.571;3.886;167.5;26.9
8.591;3.874;170.8;26.9
8.611;3.862;174.0;26.9
8.631;3.851;177.0;26.9
8.651;3.840;180.6;26.9
8.671;3.829;183.9;26.9
8.691;3.819;186.9;26.9
8.711;3.808;190.1;26.9
8.731;3.798;193.2;26.9
8.751;3.787;196.0;26.9
8.771;3.776;199.3;26.9
8.791;3.766;202.5;26.9
8.811;3.757;205.7;26.9
8.831;3.748;208.8;26.9
8.851;3.739;211.8;26.9
8.871;3.731;214.9;26.9
8.891;3.722;218.1;26.9
8.911;3.714;220.9;26.9
8.931;3.705;224.2;26.9
8.951;3.696;227.2;26.9
8.971;3.688;230.1;26.9
8.991;3.679;233.1;26.9
9.011;3.671;235.8;26.9
9.031;3.664;239.0;26.9
9.051;3.656;242.0;26.9
9.071;3.648;244.9;26.9
9.091;3.642;247.9;26.9
9.111;3.634;250.8;26.9
9.131;3.627;253.4;26.9
9.151;3.620;256.1;26.9
9.171;3.612;259.2;26.8
9.191;3.606;262.0;26.9
9.211;3.599;264.9;26.9
9.231;3.592;268.1;26.9
9.251;3.587;270.7;26.9
9.271;3.581;273.8;26.9
9.291;3.574;276.8;26.9
9.311;3.568;279.9;26.9
9.331;3.562;282.5;26.9
9.351;3.555;285.4;26.9
9.371;3.549;288.1;26.9
9.391;3.543;290.7;26.9
9.411;3.538;293.4;26.9
9.431;3.532;296.2;26.9
9.451;3.526;299.5;26.9
9.471;3.521;302.3;26.9
9.491;3.516;305.0;26.9
9.511;3.510;308.0;26.9
9.531;3.504;310.7;26.9
9.551;3.498;313.3;26.8
9.571;3.493;316.0;26.9
9.591;3.488;319.0;26.9
9.591;3.488;319.2;26.9
